% %  1. Title of Database: Abalone data
% %
% %  2. Sources:
% %
% %     (a) Original owners of database:
% %  	Marine Resources Division
% %  	Marine Research Laboratories - Taroona
% %  	Department of Primary Industry and Fisheries, Tasmania
% %  	GPO Box 619F, Hobart, Tasmania 7001, Australia
% %  	(contact: Warwick Nash +61 02 277277, wnash@dpi.tas.gov.au)
% %
% %     (b) Donor of database:
% %  	Sam Waugh (Sam.Waugh@cs.utas.edu.au)
% %  	Department of Computer Science, University of Tasmania
% %  	GPO Box 252C, Hobart, Tasmania 7001, Australia
% %
% %     (c) Date received: December 1995
% %
% %
% %  3. Past Usage:
% %
% %     Sam Waugh (1995) "Extending and benchmarking Cascade-Correlation", PhD
% %     thesis, Computer Science Department, University of Tasmania.
% %
% %     -- Test set performance (final 1044 examples, first 3133 used for training):
% %  	24.86% Cascade-Correlation (no hidden nodes)
% %  	26.25% Cascade-Correlation (5 hidden nodes)
% %  	21.5%  C4.5
% %  	 0.0%  Linear Discriminate Analysis
% %  	 3.57% k=5 Nearest Neighbour
% %        (Problem encoded as a classification task)
% %
% %     -- Data set samples are highly overlapped.  Further information is required
% %  	to separate completely using affine combinations.  Other restrictions
% %  	to data set examined.
% %
% %     David Clark, Zoltan Schreter, Anthony Adams "A Quantitative Comparison of
% %     Dystal and Backpropagation", submitted to the Australian Conference on
% %     Neural Networks (ACNN'96). Data set treated as a 3-category classification
% %     problem (grouping ring classes 1-8, 9 and 10, and 11 on).
% %
% %     -- Test set performance (3133 training, 1044 testing as above):
% %  	64%    Backprop
% %  	55%    Dystal
% %     -- Previous work (Waugh, 1995) on same data set:
% %  	61.40% Cascade-Correlation (no hidden nodes)
% %  	65.61% Cascade-Correlation (5 hidden nodes)
% %  	59.2%  C4.5
% %  	32.57% Linear Discriminate Analysis
% %  	62.46% k=5 Nearest Neighbour
% %
% %
% %  4. Relevant Information Paragraph:
% %
% %     Predicting the age of abalone from physical measurements.  The age of
% %     abalone is determined by cutting the shell through the cone, staining it,
% %     and counting the number of rings through a microscope -- a boring and
% %     time-consuming task.  Other measurements, which are easier to obtain, are
% %     used to predict the age.  Further information, such as weather patterns
% %     and location (hence food availability) may be required to solve the problem.
% %
% %     From the original data examples with missing values were removed (the
% %     majority having the predicted value missing), and the ranges of the
% %     continuous values have been scaled for use with an ANN (by dividing by 200).
% %
% %     Data comes from an original (non-machine-learning) study:
% %
% %  	Warwick J Nash, Tracy L Sellers, Simon R Talbot, Andrew J Cawthorn and
% %  	Wes B Ford (1994) "The Population Biology of Abalone (_Haliotis_
% %  	species) in Tasmania. I. Blacklip Abalone (_H. rubra_) from the North
% %  	Coast and Islands of Bass Strait", Sea Fisheries Division, Technical
% %  	Report No. 48 (ISSN 1034-3288)
% %
% %
% %  5. Number of Instances: 4177
% %
% %
% %  6. Number of Attributes: 8
% %
% %
% %  7. Attribute information:
% %
% %     Given is the attribute name, attribute type, the measurement unit and a
% %     brief description.  The number of rings is the value to predict: either
% %     as a continuous value or as a classification problem.
% %
% %  	Name		Data Type	Meas.	Description
% %  	----		---------	-----	-----------
% %  	Sex		nominal			M, F, and I (infant)
% %  	Length		continuous	mm	Longest shell measurement
% %  	Diameter	continuous	mm	perpendicular to length
% %  	Height		continuous	mm	with meat in shell
% %  	Whole weight	continuous	grams	whole abalone
% %  	Shucked weight	continuous	grams	weight of meat
% %  	Viscera weight	continuous	grams	gut weight (after bleeding)
% %  	Shell weight	continuous	grams	after being dried
% %  	Rings		integer			+1.5 gives the age in years
% %
% %     Statistics for numeric domains:
% %
% %  		Length	Diam	Height	Whole	Shucked	Viscera	Shell	Rings
% %  	Min	0.075	0.055	0.000	0.002	0.001	0.001	0.002	    1
% %  	Max	0.815	0.650	1.130	2.826	1.488	0.760	1.005	   29
% %  	Mean	0.524	0.408	0.140	0.829	0.359	0.181	0.239	9.934
% %  	SD	0.120	0.099	0.042	0.490	0.222	0.110	0.139	3.224
% %  	Correl	0.557	0.575	0.557	0.540	0.421	0.504	0.628	  1.0
% %
% %
% %  8. Missing Attribute Values: None
% %
% %
% %  9. Class Distribution:
% %
% %  	Class	Examples
% %  	-----	--------
% %  	1	1
% %  	2	1
% %  	3	15
% %  	4	57
% %  	5	115
% %  	6	259
% %  	7	391
% %  	8	568
% %  	9	689
% %  	10	634
% %  	11	487
% %  	12	267
% %  	13	203
% %  	14	126
% %  	15	103
% %  	16	67
% %  	17	58
% %  	18	42
% %  	19	32
% %  	20	26
% %  	21	14
% %  	22	6
% %  	23	9
% %  	24	2
% %  	25	1
% %  	26	1
% %  	27	2
% %  	29	1
% %  	-----	----
% %  	Total	4177s
@RELATION abalone

@ATTRIBUTE ID NUMERIC
@ATTRIBUTE V1 {F, I, M}
@ATTRIBUTE V2 NUMERIC
@ATTRIBUTE V3 NUMERIC
@ATTRIBUTE V4 NUMERIC
@ATTRIBUTE V5 NUMERIC
@ATTRIBUTE V6 NUMERIC
@ATTRIBUTE V7 NUMERIC
@ATTRIBUTE V8 NUMERIC
@ATTRIBUTE OD_VALUE REAL
@ATTRIBUTE Class {1, 2, 3}

@DATA
1227.0,I,0.35,0.255,0.09,0.1785,0.0855,0.0305,0.0525,0.5119868342309994,1
1228.0,I,0.36,0.27,0.085,0.196,0.0875,0.035,0.064,0.4034154056595708,1
1231.0,I,0.365,0.265,0.085,0.213,0.0945,0.049,0.06,0.3919868342309994,1
1233.0,I,0.37,0.28,0.085,0.217,0.1095,0.035,0.062,0.47484397708814224,1
1234.0,I,0.375,0.29,0.095,0.213,0.096,0.041,0.061,0.5819868342309994,1
1235.0,I,0.375,0.29,0.085,0.2385,0.118,0.045,0.0695,0.5777495460954062,1
1236.0,I,0.375,0.275,0.09,0.218,0.093,0.0405,0.0755,0.6132368342309994,1
1237.0,I,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775,0.47484397708814224,1
1238.0,I,0.375,0.28,0.08,0.2025,0.0825,0.048,0.065,0.5592595615037267,1
1240.0,I,0.38,0.275,0.11,0.256,0.11,0.0535,0.0755,0.5982206004647657,1
1242.0,I,0.385,0.29,0.09,0.2615,0.111,0.0595,0.0745,0.8197558545092177,2
1243.0,I,0.385,0.28,0.085,0.2175,0.097,0.038,0.067,0.5777495460954062,1
1246.0,I,0.39,0.3,0.095,0.3265,0.1665,0.0575,0.089,0.39296244398709695,1
1248.0,I,0.395,0.295,0.095,0.2725,0.115,0.0625,0.085,0.4319868342309994,1
1250.0,I,0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765,0.498653500897666,1
1251.0,I,0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,0.4319868342309994,1
1252.0,I,0.41,0.335,0.11,0.33,0.157,0.0705,0.17,0.6857142857142857,1
1254.0,I,0.425,0.325,0.11,0.3335,0.173,0.045,0.1,0.5819868342309994,1
1255.0,I,0.425,0.32,0.1,0.3055,0.126,0.06,0.106,0.4014312786754438,1
1256.0,I,0.425,0.31,0.09,0.301,0.1385,0.065,0.08,0.4319868342309994,1
1257.0,I,0.43,0.34,0.0,0.428,0.2065,0.086,0.115,0.7208757231198883,1
1258.0,I,0.43,0.315,0.095,0.378,0.175,0.08,0.1045,0.5819868342309994,1
1260.0,I,0.44,0.34,0.12,0.438,0.2115,0.083,0.12,0.719378182792817,2
1261.0,I,0.45,0.33,0.105,0.448,0.208,0.089,0.12,0.7172773424566825,2
1262.0,I,0.455,0.345,0.105,0.4005,0.164,0.0755,0.126,0.5127508178599216,1
1263.0,F,0.455,0.365,0.115,0.4305,0.184,0.108,0.1245,0.5831258536519113,1
1267.0,F,0.46,0.365,0.125,0.4785,0.206,0.1045,0.141,0.5831258536519113,1
1268.0,I,0.465,0.34,0.11,0.346,0.1425,0.073,0.113,0.8831048486651769,3
1270.0,I,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505,0.5379068407717794,1
1272.0,I,0.475,0.355,0.1,0.5035,0.2535,0.091,0.14,0.5127508178599216,1
1275.0,I,0.48,0.37,0.125,0.5435,0.244,0.101,0.165,0.6958700453606288,2
1276.0,I,0.48,0.355,0.115,0.4725,0.2065,0.112,0.132,0.5833333333333334,1
1277.0,I,0.48,0.365,0.1,0.461,0.2205,0.0835,0.135,0.5127508178599216,1
1278.0,I,0.495,0.355,0.12,0.4965,0.214,0.1045,0.1495,0.5819868342309994,1
1279.0,I,0.495,0.38,0.13,0.5125,0.2185,0.116,0.16,0.5127508178599216,1
1280.0,M,0.495,0.395,0.12,0.553,0.224,0.1375,0.167,0.5806499044258198,1
1281.0,I,0.5,0.38,0.135,0.594,0.2945,0.104,0.1565,0.7017656583309774,2
1282.0,M,0.5,0.42,0.135,0.6765,0.302,0.1415,0.2065,0.6233766233766234,2
1283.0,I,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,0.7057003712426649,2
1284.0,I,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196,0.6870858239888302,2
1287.0,I,0.505,0.405,0.13,0.6015,0.3015,0.11,0.18,0.5127508178599216,1
1288.0,I,0.505,0.38,0.12,0.594,0.2595,0.1435,0.18,0.5127508178599216,1
1289.0,I,0.505,0.395,0.105,0.551,0.248,0.103,0.171,0.5127508178599216,1
1291.0,I,0.515,0.42,0.135,0.711,0.337,0.144,0.205,0.8414421428427359,3
1292.0,I,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,0.6908067542213884,2
1293.0,I,0.52,0.4,0.13,0.5825,0.233,0.1365,0.18,0.6870858239888302,2
1295.0,I,0.525,0.4,0.125,0.6965,0.369,0.1385,0.164,0.7074734208880551,2
1296.0,M,0.525,0.42,0.155,0.842,0.428,0.1415,0.2045,0.5971074380165289,2
1297.0,I,0.53,0.415,0.13,0.694,0.3905,0.111,0.167,0.6870858239888302,2
1298.0,I,0.53,0.42,0.155,0.81,0.4725,0.111,0.192,0.6870858239888302,2
1299.0,I,0.53,0.415,0.11,0.5745,0.2525,0.1235,0.189,0.6870858239888302,2
1300.0,I,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,0.6870858239888302,2
1301.0,I,0.535,0.4,0.135,0.6025,0.2895,0.121,0.154,0.6870858239888302,2
1303.0,F,0.535,0.41,0.13,0.7145,0.335,0.144,0.2075,0.5071813285457809,2
1304.0,M,0.535,0.435,0.15,0.717,0.3475,0.1445,0.194,0.5789914959875434,2
1305.0,F,0.54,0.42,0.145,0.8655,0.4315,0.163,0.2175,0.4907878859228301,2
1306.0,I,0.54,0.42,0.14,0.7265,0.3205,0.1445,0.229,0.6870858239888302,2
1308.0,F,0.545,0.445,0.15,0.8,0.3535,0.163,0.207,0.5071813285457809,2
1309.0,I,0.545,0.43,0.15,0.7285,0.302,0.1315,0.2545,0.6870858239888302,2
1311.0,I,0.55,0.43,0.145,0.7895,0.3745,0.171,0.223,0.8414421428427359,3
1312.0,F,0.55,0.405,0.125,0.651,0.2965,0.137,0.2,0.4907878859228301,2
1313.0,M,0.55,0.43,0.15,0.8745,0.413,0.1905,0.248,0.6283934497579022,2
1314.0,I,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,0.6870858239888302,2
1315.0,I,0.55,0.425,0.135,0.7305,0.3325,0.1545,0.215,0.6870858239888302,2
1318.0,I,0.555,0.43,0.14,0.7665,0.341,0.165,0.23,0.6870858239888302,2
1319.0,I,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,0.6870858239888302,2
1320.0,I,0.56,0.425,0.135,0.8205,0.3715,0.185,0.236,0.6870858239888302,2
1321.0,I,0.56,0.425,0.145,0.688,0.3095,0.1305,0.2165,0.6870858239888302,2
1322.0,F,0.56,0.445,0.155,1.224,0.5565,0.3225,0.2695,0.6627368841013366,2
1324.0,I,0.565,0.44,0.175,0.8735,0.414,0.21,0.21,0.8414421428427359,3
1325.0,F,0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225,0.5927159394479073,1
1327.0,M,0.565,0.39,0.125,0.744,0.352,0.13,0.1685,0.8666666666666667,3
1329.0,I,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,0.7711538461538461,1
1330.0,F,0.57,0.46,0.135,0.9795,0.397,0.2525,0.2655,0.5677873891518416,2
1331.0,M,0.57,0.435,0.17,0.873,0.382,0.183,0.2705,0.45202020202020204,2
1332.0,I,0.57,0.44,0.13,0.7665,0.347,0.1785,0.202,0.6870858239888302,2
1333.0,M,0.57,0.435,0.125,0.8965,0.383,0.1835,0.275,0.45202020202020204,2
1334.0,F,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,0.6527777777777778,2
1335.0,F,0.575,0.48,0.165,1.078,0.511,0.2095,0.306,0.5071813285457809,2
1336.0,M,0.575,0.46,0.155,0.892,0.4415,0.176,0.22,0.5071813285457809,2
1337.0,M,0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955,0.5071813285457809,2
1338.0,M,0.58,0.455,0.135,0.7955,0.405,0.167,0.204,0.6405146618791142,2
1340.0,M,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,0.38596920733365975,2
1341.0,M,0.585,0.49,0.185,1.171,0.522,0.2535,0.335,0.6333333333333333,2
1342.0,I,0.585,0.475,0.16,1.0505,0.48,0.234,0.285,0.6870858239888302,2
1344.0,M,0.585,0.47,0.165,1.409,0.8,0.229,0.295,0.5071813285457809,2
1345.0,M,0.585,0.475,0.15,1.065,0.5315,0.199,0.2885,0.4655146618791143,2
1346.0,M,0.585,0.45,0.18,0.7995,0.336,0.1855,0.237,0.5804259702286019,1
1347.0,I,0.59,0.445,0.135,0.7715,0.328,0.1745,0.23,0.6870858239888302,2
1348.0,M,0.59,0.47,0.18,1.187,0.5985,0.227,0.31,0.383751912433438,2
1350.0,F,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,0.5488479952124476,2
1351.0,F,0.595,0.465,0.155,1.026,0.4645,0.112,0.305,0.6846413610327435,3
1352.0,M,0.6,0.475,0.17,1.1315,0.508,0.272,0.309,0.47687829824275063,2
1353.0,M,0.6,0.48,0.155,1.014,0.451,0.1885,0.325,0.6473484848484848,3
1354.0,I,0.6,0.475,0.15,1.12,0.565,0.2465,0.27,0.6870858239888302,2
1356.0,F,0.6,0.455,0.145,0.8895,0.419,0.1715,0.269,0.5071813285457809,2
1358.0,I,0.605,0.485,0.15,1.238,0.6315,0.226,0.33,0.8414421428427359,3
1360.0,I,0.605,0.435,0.13,0.9025,0.432,0.174,0.26,0.8414421428427359,3
1361.0,F,0.605,0.475,0.175,1.076,0.463,0.2195,0.335,0.5940303124033406,2
1362.0,F,0.605,0.47,0.16,1.0835,0.5405,0.2215,0.275,0.6717171717171717,3
1363.0,M,0.61,0.45,0.15,0.871,0.407,0.1835,0.25,0.5071813285457809,2
1365.0,M,0.61,0.475,0.17,1.0265,0.435,0.2335,0.3035,0.6142857142857143,2
1366.0,I,0.61,0.465,0.15,0.9605,0.4495,0.1725,0.286,0.6870858239888302,2
1369.0,F,0.615,0.475,0.155,1.004,0.4475,0.193,0.2895,0.5488479952124476,2
1370.0,M,0.615,0.47,0.165,1.128,0.4465,0.2195,0.34,0.6142857142857143,2
1371.0,M,0.615,0.5,0.17,1.054,0.4845,0.228,0.295,0.5954545454545455,2
1372.0,F,0.615,0.475,0.165,1.023,0.4905,0.1955,0.3035,0.538961038961039,3
1373.0,M,0.615,0.475,0.17,1.129,0.4795,0.302,0.3,0.6278195488721805,2
1375.0,F,0.615,0.475,0.155,1.115,0.484,0.2115,0.355,0.5940303124033406,2
1377.0,M,0.62,0.495,0.18,1.2555,0.5765,0.254,0.355,0.4274985038898863,3
1378.0,F,0.62,0.5,0.15,1.293,0.596,0.3135,0.354,0.45020853943013467,2
1379.0,F,0.62,0.475,0.16,1.1295,0.463,0.2685,0.33,0.4750784929356358,2
1382.0,F,0.625,0.515,0.16,1.264,0.5715,0.326,0.321,0.45020853943013467,2
1383.0,F,0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185,0.5274064171122994,3
1384.0,F,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,0.5071813285457809,2
1386.0,M,0.63,0.485,0.145,1.062,0.5065,0.1785,0.3365,0.6052762816676641,3
1387.0,I,0.63,0.475,0.145,1.0605,0.5165,0.2195,0.28,0.6870858239888302,2
1388.0,M,0.63,0.495,0.16,1.093,0.497,0.221,0.315,0.3989270753184577,3
1389.0,M,0.635,0.49,0.16,1.101,0.534,0.1865,0.3455,0.5416666666666666,2
1390.0,F,0.635,0.5,0.165,1.4595,0.705,0.2645,0.39,0.6097454311098836,2
1391.0,F,0.635,0.495,0.175,1.211,0.707,0.2725,0.323,0.47687829824275063,2
1392.0,M,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665,0.4634320735444331,2
1393.0,M,0.635,0.51,0.155,0.986,0.405,0.2255,0.31,0.8125,2
1394.0,M,0.64,0.565,0.23,1.521,0.644,0.372,0.406,0.4715663005000558,3
1395.0,M,0.64,0.525,0.18,1.3135,0.4865,0.2995,0.4075,0.65,2
1396.0,M,0.645,0.51,0.16,1.1835,0.556,0.2385,0.345,0.4524985038898863,3
1398.0,M,0.645,0.525,0.16,1.5075,0.7455,0.245,0.4325,0.4524985038898863,3
1400.0,F,0.65,0.59,0.22,1.662,0.77,0.378,0.435,0.4524985038898863,3
1401.0,M,0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,0.4715663005000558,3
1402.0,M,0.65,0.51,0.19,1.542,0.7155,0.3735,0.375,0.6944444444444444,2
1403.0,F,0.65,0.51,0.17,1.567,0.7245,0.349,0.391,0.5667660208643815,2
1404.0,F,0.655,0.525,0.19,1.3595,0.564,0.3215,0.3985,0.5667660208643815,2
1405.0,M,0.655,0.535,0.205,1.6445,0.7305,0.3595,0.46,0.5774985038898863,3
1406.0,F,0.655,0.52,0.19,1.4545,0.6,0.3865,0.383,0.5667660208643815,2
1407.0,M,0.655,0.49,0.175,1.3585,0.6395,0.294,0.365,0.4314237527882052,2
1408.0,F,0.66,0.495,0.21,1.548,0.724,0.3525,0.3925,0.5667660208643815,2
1409.0,F,0.66,0.515,0.17,1.337,0.615,0.3125,0.3575,0.45020853943013467,2
1411.0,F,0.67,0.53,0.225,1.5615,0.63,0.487,0.3725,0.6370223134136959,3
1412.0,F,0.67,0.505,0.175,1.0145,0.4375,0.271,0.3745,0.532051282051282,2
1413.0,M,0.675,0.545,0.185,1.7375,0.876,0.3135,0.469,0.5466666666666667,3
1414.0,M,0.685,0.545,0.205,1.7925,0.8145,0.416,0.461,0.7342233009708738,2
1415.0,F,0.695,0.565,0.19,1.7635,0.7465,0.399,0.4975,0.49416517055655296,3
1416.0,F,0.7,0.545,0.13,1.556,0.6725,0.374,0.195,0.7163873927787752,3
1417.0,M,0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,0.7730164044191496,2
1419.0,F,0.705,0.57,0.18,1.5345,0.96,0.4195,0.43,0.6846413610327435,3
1420.0,F,0.71,0.55,0.17,1.614,0.743,0.345,0.45,0.49416517055655296,3
1421.0,F,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,0.6093166857080681,3
1422.0,M,0.72,0.575,0.215,2.173,0.9515,0.564,0.5365,0.5484287364480258,3
1424.0,F,0.73,0.58,0.19,1.7375,0.6785,0.4345,0.52,0.4274985038898863,3
1425.0,F,0.735,0.565,0.205,2.1275,0.949,0.46,0.565,0.6093166857080681,3
1426.0,F,0.745,0.57,0.215,2.25,1.1565,0.446,0.558,0.6874565429008483,2
1427.0,F,0.75,0.61,0.235,2.5085,1.232,0.519,0.612,0.6191651705565531,3
1428.0,F,0.815,0.65,0.25,2.255,0.8905,0.42,0.7975,0.669603767047781,3
1429.0,I,0.14,0.105,0.035,0.014,0.0055,0.0025,0.004,0.4951447289678415,1
1430.0,I,0.23,0.165,0.06,0.0515,0.019,0.0145,0.036,0.6319868342309993,1
1431.0,I,0.365,0.265,0.135,0.2215,0.105,0.047,0.0605,0.6501686524128176,1
1432.0,I,0.365,0.255,0.08,0.1985,0.0785,0.0345,0.053,0.5819868342309994,1
1433.0,I,0.37,0.27,0.095,0.232,0.1325,0.041,0.0615,0.498653500897666,1
1434.0,I,0.375,0.28,0.085,0.3155,0.187,0.046,0.067,0.5982206004647657,1
1436.0,I,0.395,0.295,0.09,0.3025,0.143,0.0665,0.0765,0.4319868342309994,1
1437.0,I,0.4,0.29,0.11,0.329,0.188,0.0455,0.0825,0.5462725485167137,1
1438.0,I,0.4,0.3,0.09,0.2815,0.1185,0.061,0.08,0.5819868342309994,1
1439.0,I,0.405,0.31,0.095,0.3425,0.1785,0.064,0.0855,0.4202221283486465,1
1440.0,I,0.405,0.29,0.09,0.2825,0.112,0.075,0.0815,0.498653500897666,1
1443.0,M,0.415,0.315,0.115,0.3895,0.2015,0.065,0.103,0.6000000000000001,2
1444.0,I,0.425,0.34,0.105,0.389,0.2015,0.0905,0.088,0.498653500897666,1
1445.0,I,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,0.5127508178599216,1
1446.0,I,0.44,0.34,0.105,0.369,0.164,0.08,0.1015,0.4653201675643327,1
1448.0,I,0.44,0.365,0.11,0.4465,0.213,0.089,0.1135,0.7264705882352941,2
1449.0,M,0.45,0.335,0.125,0.4475,0.2165,0.126,0.11,0.7473165710924864,1
1450.0,I,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065,0.5592595615037267,1
1451.0,I,0.46,0.355,0.11,0.436,0.1975,0.096,0.125,0.5127508178599216,1
1454.0,I,0.47,0.355,0.12,0.3685,0.126,0.0835,0.1365,0.6528823566190591,1
1456.0,I,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165,0.5688289394941572,1
1457.0,F,0.475,0.365,0.115,0.566,0.281,0.117,0.1335,0.5831258536519113,1
1458.0,I,0.48,0.36,0.125,0.542,0.2795,0.1025,0.147,0.5127508178599216,1
1460.0,M,0.485,0.39,0.085,0.6435,0.2945,0.103,0.198,0.5806499044258198,1
1461.0,M,0.485,0.37,0.13,0.526,0.2485,0.105,0.1555,0.5666991772070604,1
1463.0,M,0.505,0.385,0.105,0.5525,0.239,0.1245,0.1555,0.625,2
1464.0,F,0.505,0.38,0.135,0.6855,0.361,0.1565,0.161,0.522332843697296,2
1466.0,M,0.515,0.425,0.145,0.9365,0.497,0.181,0.2185,0.6201388888888889,1
1467.0,I,0.515,0.4,0.125,0.5625,0.25,0.1245,0.17,0.5127508178599216,1
1468.0,M,0.52,0.4,0.125,0.559,0.254,0.139,0.149,0.5666991772070604,1
1469.0,M,0.525,0.4,0.14,0.7205,0.3685,0.145,0.1735,0.5742703190988661,1
1470.0,I,0.53,0.43,0.13,0.7045,0.346,0.1415,0.189,0.7534219269102991,2
1471.0,M,0.53,0.4,0.125,0.7575,0.398,0.151,0.175,0.5742703190988661,1
1473.0,F,0.55,0.43,0.14,0.84,0.375,0.218,0.1945,0.5970765808706705,1
1474.0,M,0.55,0.425,0.16,0.793,0.343,0.2035,0.215,0.6283934497579022,2
1476.0,F,0.56,0.435,0.15,0.8715,0.4755,0.1835,0.1835,0.5548003761648286,2
1477.0,M,0.57,0.445,0.15,0.9875,0.504,0.207,0.249,0.5742703190988661,1
1478.0,M,0.575,0.465,0.15,1.08,0.595,0.2065,0.238,0.47687829824275063,2
1479.0,M,0.575,0.46,0.165,0.9155,0.4005,0.2465,0.2385,0.5742703190988661,1
1480.0,F,0.58,0.46,0.175,1.165,0.65,0.2205,0.3055,0.3951365106186101,2
1481.0,F,0.58,0.435,0.14,0.953,0.475,0.2165,0.2095,0.39607021743466986,2
1483.0,M,0.59,0.44,0.15,0.8725,0.387,0.215,0.245,0.5888585099111415,1
1484.0,F,0.59,0.465,0.15,1.151,0.613,0.239,0.2515,0.5071813285457809,2
1485.0,F,0.59,0.46,0.145,0.9905,0.453,0.2205,0.275,0.5927159394479073,1
1487.0,M,0.6,0.455,0.155,0.945,0.4365,0.2085,0.25,0.5833640044166359,1
1488.0,M,0.6,0.465,0.2,1.259,0.6405,0.1985,0.357,0.6182924396568921,2
1489.0,F,0.605,0.485,0.165,0.9515,0.4535,0.193,0.2765,0.581646423751687,3
1490.0,F,0.605,0.485,0.16,1.201,0.417,0.2875,0.38,0.5416666666666666,2
1491.0,F,0.605,0.515,0.17,1.289,0.6,0.2945,0.3315,0.5071813285457809,2
1492.0,F,0.61,0.485,0.17,1.1005,0.5125,0.229,0.305,0.6666666666666667,3
1493.0,I,0.615,0.475,0.13,0.8425,0.353,0.1915,0.251,0.7552447552447552,1
1495.0,F,0.62,0.435,0.155,1.012,0.477,0.236,0.275,0.6582100070472163,1
1496.0,M,0.62,0.48,0.165,1.0725,0.4815,0.235,0.312,0.4634320735444331,2
1497.0,M,0.625,0.52,0.175,1.4105,0.691,0.322,0.3465,0.4314237527882052,2
1498.0,M,0.625,0.47,0.18,1.136,0.451,0.3245,0.305,0.640625,3
1499.0,M,0.63,0.47,0.145,1.1005,0.52,0.26,0.276,0.383751912433438,2
1500.0,F,0.63,0.5,0.175,1.1105,0.467,0.268,0.329,0.45020853943013467,2
1501.0,M,0.63,0.455,0.15,1.1315,0.481,0.2745,0.305,0.5071813285457809,2
1502.0,M,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,0.659919028340081,3
1503.0,F,0.63,0.49,0.225,1.336,0.6805,0.259,0.3245,0.5071813285457809,2
1504.0,F,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,0.45020853943013467,2
1505.0,M,0.635,0.51,0.185,1.308,0.544,0.318,0.377,0.8387002341920375,1
1506.0,F,0.64,0.515,0.205,1.5335,0.6635,0.3345,0.4025,0.5954545454545455,2
1507.0,F,0.645,0.515,0.175,1.546,0.7035,0.365,0.415,0.5667660208643815,2
1508.0,M,0.645,0.51,0.155,1.539,0.6405,0.3585,0.43,0.49416517055655296,3
1509.0,F,0.645,0.505,0.165,1.318,0.55,0.3015,0.335,0.45714285714285713,3
1510.0,F,0.65,0.545,0.175,1.5245,0.59,0.326,0.495,0.8252100840336134,2
1511.0,M,0.65,0.515,0.175,1.466,0.677,0.3045,0.4,0.47687829824275063,2
1512.0,F,0.65,0.5,0.16,1.3825,0.702,0.304,0.3195,0.6097454311098836,2
1513.0,M,0.65,0.485,0.14,1.175,0.475,0.2435,0.215,0.8242098724281082,1
1514.0,F,0.655,0.54,0.215,1.5555,0.695,0.296,0.444,0.5703556467470292,3
1515.0,M,0.655,0.51,0.215,1.7835,0.8885,0.4095,0.4195,0.5408318372232197,3
1516.0,M,0.66,0.505,0.165,1.374,0.589,0.351,0.345,0.7916666666666667,2
1517.0,F,0.665,0.515,0.18,1.389,0.5945,0.324,0.395,0.5667660208643815,2
1519.0,M,0.67,0.51,0.175,1.5265,0.651,0.4475,0.345,0.5071813285457809,2
1520.0,M,0.67,0.5,0.19,1.519,0.616,0.388,0.415,0.4314237527882052,2
1521.0,F,0.68,0.5,0.185,1.741,0.7665,0.3255,0.4685,0.5703556467470292,3
1522.0,M,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,0.49416517055655296,3
1523.0,M,0.69,0.525,0.2,1.7825,0.9165,0.3325,0.461,0.5466666666666667,3
1524.0,F,0.7,0.55,0.17,1.684,0.7535,0.3265,0.32,0.5703556467470292,3
1526.0,M,0.705,0.56,0.165,1.675,0.797,0.4095,0.388,0.8092233009708738,2
1527.0,M,0.72,0.565,0.2,2.1055,1.017,0.363,0.494,0.5484287364480258,3
1528.0,M,0.725,0.575,0.24,2.21,1.351,0.413,0.5015,0.5484287364480258,3
1529.0,M,0.74,0.57,0.18,1.8725,0.9115,0.427,0.446,0.7342233009708738,2
1531.0,I,0.21,0.17,0.045,0.0475,0.019,0.011,0.013,0.6319868342309993,1
1532.0,I,0.285,0.21,0.055,0.101,0.0415,0.017,0.0335,0.5819868342309994,1
